,WTS,YR,DOY,RAD,MINT,MAXT,VPR,WIND,RAIN,AHA,OKTA
333,1,1998,333,2688,0.9,5.2,0.793,5,7,0.873955426,6.775862543
334,1,1998,334,2663,3,3.1,0.643,4.4,0,0.880579186,6.803704811
335,1,1998,335,2639,0.1,2.6,0.563,3.6,0,0.886995327,6.819673276
336,1,1998,336,2616,-0.2,0.6,0.553,1.7,0,0.893188024,6.821399981
337,1,1998,337,5548,-2.3,2.7,0.538,1.3,0,0.89914155,2.642797902
338,1,1998,338,2574,-4.1,-0.6,0.538,3,0.2,0.904840361,6.823847847
339,1,1998,339,4106,-0.9,3,0.568,3.4,3,0.910269181,4.824805829
340,1,1998,340,5177,-1.4,2.9,0.568,2.9,0.6,0.915413096,3.056425356
341,1,1998,341,3703,-3.5,2,0.528,1.7,0,0.920257639,5.342455474
342,1,1998,342,3857,-3.6,1,0.518,0.8,0,0.924788888,5.095098711
343,1,1998,343,2489,-2.1,2,0.563,1.2,0,0.928993555,6.820063143
344,1,1998,344,2797,0.3,7.8,0.758,2,10.6,0.93285908,6.395999868
345,1,1998,345,3001,5.3,9.3,0.943,3,1,0.936373714,6.07493304
346,1,1998,346,2452,4.4,8.2,0.973,3,3.4,0.93952661,6.746953371
347,1,1998,347,4586,7.7,13.4,0.998,2.4,0,0.942307902,3.551891844
348,1,1998,348,6016,-1.7,8.6,0.683,0.7,0,0.944708778,0.940851974
349,1,1998,349,4668,-2.7,5.6,0.623,0.6,0,0.94672155,3.553462829
350,1,1998,350,4144,-1.9,8.9,0.748,1.3,0,0.948339715,4.361768147
351,1,1998,351,4482,1.4,6.9,0.773,2,0,0.949558004,3.768481753
352,1,1998,352,4483,-2,5.6,0.648,1.3,0.8,0.95037243,3.82429102
353,1,1998,353,3843,-0.6,10.2,0.748,2.7,0.2,0.950780316,4.82579104
354,1,1998,354,2406,-0.2,2.2,0.648,4.3,11.4,0.950780316,6.819555035
355,1,1998,355,3294,-1.2,2.1,0.548,4.8,0,0.95037243,5.71414458
356,1,1998,356,4420,-3.1,0.1,0.493,2.3,0,0.949558004,4.030255313
357,1,1998,357,4877,-7,0.8,0.468,1.2,0,0.948339715,3.276307366
358,1,1998,358,2412,-2.5,2.5,0.633,2.4,3,0.94672155,6.831708049
359,1,1998,359,2417,-1.9,2.7,0.608,2.5,0,0.944708778,6.838680547
360,1,1998,360,2969,-0.4,6.6,0.668,2.5,0,0.942307902,6.159926799
361,1,1998,361,2516,3.9,10.3,0.738,3.9,0.2,0.93952661,6.717748875
362,1,1998,362,5012,4.6,13.5,0.848,3.7,0.4,0.936373713,2.939739016
363,1,1998,363,6912,2.4,12.1,0.773,5.5,0,0.932859079,0
364,1,1998,364,6412,7.3,13,0.728,6.2,0,0.928993555,0.361572033
365,1,1998,365,2585,7.6,11.4,0.713,4.8,0,0.924788887,6.702604893
366,1,1999,366,2744,4.9,10.3,0.793,2,0,0.920257639,6.518944376
367,1,1999,367,2847,0.3,8.4,0.813,3,2,0.915413096,6.413679548
368,1,1999,368,2510,5,10.1,0.878,3.6,3,0.910269181,6.81699479
369,1,1999,369,2526,6.4,12,1.088,2.3,0.4,0.904840361,6.787435703
370,1,1999,370,6234,2.8,14.6,0.948,1.1,0,0.89914155,1.10040853
371,1,1999,371,7201,0.1,13.2,0.788,1.8,0,0.893188024,0
372,1,1999,372,4748,0.1,12.9,0.838,3.1,0.2,0.886995327,3.973966991
373,1,1999,373,2603,7.6,9,0.888,3.3,7,0.880579186,6.834427283
374,1,1999,374,3386,2.5,7,0.703,2.8,2,0.873955426,6.017158826
375,1,1999,375,2648,0,1,0.598,2.9,13,0.867139891,6.896224827
376,1,1999,376,2673,-0.7,-0.2,0.578,1.1,9,0.860148369,6.90224519
377,1,1999,377,4189,-8.3,-2.5,0.418,1.2,3,0.852996519,5.274990604
378,1,1999,378,2725,-4.6,2,0.628,2.6,6,0.845699807,6.899784202
379,1,1999,379,2462,0.6,3.8,0.698,2.6,0.8,0.87732203,7.167984624
380,1,1999,380,5180,-1.9,2.9,0.593,1.7,0,0.868981344,4.084711537
381,1,1999,381,4185,-1.5,8.3,0.658,4.2,0,0.860539152,5.426033078
382,1,1999,382,3004,6.3,11.2,0.883,4.1,13,0.852011406,6.714156731
383,1,1999,383,2876,4.9,6.3,0.883,2,0,0.843413505,6.874957645
384,1,1999,384,4339,2,6.7,0.773,1.8,0,0.83476026,5.400299028
385,1,1999,385,5931,0.5,11.2,0.778,2.3,0,0.826065862,3.433630427
386,1,1999,386,6853,0,10.8,0.743,1.3,0,0.817343865,2.232776044
387,1,1999,387,6253,-1.3,8.1,0.693,0.7,0,0.808607167,3.26778043
388,1,1999,388,5173,-2,6.5,0.648,0.3,0,0.799868001,4.776987411
389,1,1999,389,7638,-4.1,10,0.628,0.9,0,0.791137932,1.596996505
390,1,1999,390,3132,-0.2,8,0.768,2.8,0,0.782427851,6.926681463
391,1,1999,391,3173,6.1,8.2,0.838,3.7,13,0.773747984,6.919216987
392,1,1999,392,3946,2.8,6.2,0.688,4.4,6,0.765107895,6.317779476
393,1,1999,393,3293,2.1,10.2,0.863,6.5,7,0.790308266,6.894959807
394,1,1999,394,5604,2.5,6.3,0.588,5.5,0,0.780890464,4.849604549
395,1,1999,395,9783,-3.8,0.1,0.328,5,0,0.771555899,0
396,1,1999,396,9201,-4.8,0.1,0.328,5.8,0,0.762312065,0.903336814
397,1,1999,397,8611,-6.6,3.2,0.378,5,0,0.753165771,1.822561019
398,1,1999,398,3487,-0.5,3.1,0.643,3.8,0,0.744123172,6.98445689
399,1,1999,399,3536,-0.1,4.3,0.678,2.9,0,0.735189799,6.983172312
400,1,1999,400,3585,1.4,6.9,0.818,2.7,0.5,0.726370585,6.965614615
401,1,1999,401,3636,5,7.6,0.848,4.5,0.2,0.717669902,6.964664627
402,1,1999,402,3878,3.9,7.4,0.768,5.7,0.8,0.709091585,6.847003372
403,1,1999,403,3932,3.9,6,0.708,4.5,4,0.700638963,6.862838408
404,1,1999,404,3831,-2.7,0.9,0.583,3.8,22,0.692314894,6.996046952
405,1,1999,405,3846,-0.6,2.8,0.648,3.8,6,0.712938557,7.015032727
406,1,1999,406,5719,-3.4,0.3,0.493,3.8,0.6,0.704071371,5.760614805
407,1,1999,407,6428,-3.7,0.8,0.458,4.3,1,0.695363207,5.284064291
408,1,1999,408,11623,-7.9,-0.8,0.333,3.9,0,0.686814892,0.3118536
409,1,1999,409,11262,-8.2,-0.7,0.288,4.8,0,0.678426888,0.993374714
410,1,1999,410,6668,-7.7,0.7,0.413,3,0.2,0.670199317,5.361400121
411,1,1999,411,4185,-2.6,0.6,0.548,2.3,2.2,0.66213199,7.060830438
412,1,1999,412,2376,-0.1,3.9,0.688,2.9,0.2,0.654224435,8
413,1,1999,413,4810,0.1,4,0.691,3.4,5,0.646475927,6.745990904
414,1,1999,414,4492,2.2,8.9,0.923,4.2,3,0.638885506,6.940718239
415,1,1999,415,4426,5.7,8.9,1.008,3,11,0.656811025,7.007622997
416,1,1999,416,5763,7.2,9.8,1.098,3.3,6,0.648818374,6.226644507
417,1,1999,417,4550,4.2,10.5,1.053,5.1,4,0.641004231,7.011472623
418,1,1999,418,6476,5.3,8.5,0.773,8.8,0.2,0.633366193,5.961121097
419,1,1999,419,9964,1.4,7.2,0.543,5,0.2,0.62590173,3.606102089
420,1,1999,420,4740,0,5.8,0.723,3.4,1.6,0.618608203,7.071392631
421,1,1999,421,5617,3.6,6.7,0.728,1.8,0,0.611482882,6.646972142
422,1,1999,422,11202,-3,11.1,0.648,1.2,0,0.604522961,2.924302293
423,1,1999,423,11969,0,15,0.778,2.8,4,0.59772557,2.347180799
424,1,1999,424,9032,5.7,10.1,0.823,2.4,0.4,0.613844997,4.709180211
425,1,1999,425,9460,-1.1,11.2,0.728,2.9,0,0.606735159,4.546724882
426,1,1999,426,5331,7.5,12.9,0.983,3.4,0,0.599801648,6.965314313
427,1,1999,427,5201,7,11.1,0.958,3.3,11,0.593040663,7.067809793
428,1,1999,428,7708,3.4,9.2,0.773,4.1,2.2,0.586448418,5.858739722
429,1,1999,429,6300,2.7,7.6,0.683,3.5,1,0.580021147,6.667201229
430,1,1999,430,6279,1.5,4.1,0.653,2,2.4,0.573755117,6.725566974
431,1,1999,431,7644,-0.8,6.8,0.603,3.4,0.6,0.567646628,6.113107073
432,1,1999,432,5640,1.6,9.9,0.747,3.4,0,0.561692025,7.072746869
433,1,1999,433,9193,8.8,15.3,0.848,7.1,0,0.576272815,5.336886386
434,1,1999,434,6983,5.7,15.4,0.888,2.8,0,0.570074303,6.524801149
435,1,1999,435,12161,4.9,18.4,1.013,1.9,0,0.564038867,3.646080475
436,1,1999,436,10571,8.4,20.5,0.818,3.7,0,0.558162305,4.794367953
437,1,1999,437,11936,6.5,18.2,0.878,1.8,0,0.5524405,4.050028725
438,1,1999,438,8329,7.7,18,1.008,1.5,0,0.546869425,6.057971712
439,1,1999,439,16212,4.1,18.5,0.988,2.3,0,0.541445145,1.355452382
440,1,1999,440,14837,4.3,15.7,0.853,3.5,0,0.536163816,2.537511274
441,1,1999,441,17756,2.1,13.7,0.593,4.4,0,0.531021683,0.830903014
442,1,1999,442,15464,-0.2,14,0.538,3.5,0,0.544330752,2.573379873
443,1,1999,443,8334,6.5,8.6,0.668,4.3,0,0.538996489,6.367247418
444,1,1999,444,14543,0.1,9.8,0.588,3.5,0,0.533807621,3.333271536
445,1,1999,445,14773,-1.9,12.4,0.653,2.9,5,0.528760099,3.26571362
446,1,1999,446,6791,5.3,7.7,0.808,4.1,3.2,0.523849989,7.054584814
447,1,1999,447,6589,1.9,7.7,0.858,1.9,1.2,0.51907347,7.147907141
448,1,1999,448,15908,2.5,17.7,0.843,2.9,0,0.514426832,2.815587195
449,1,1999,449,7922,8.6,13.8,0.833,5.6,2,0.509906477,6.729805482
450,1,1999,450,6799,7.5,9.3,0.978,2.6,12,0.505508909,7.140373362
451,1,1999,451,6869,3.4,7.2,0.793,2.7,1,0.517790752,7.165602592
452,1,1999,452,6938,3.1,6.7,0.813,2.9,0.6,0.513240555,7.165680943
453,1,1999,453,14939,1.8,12.2,0.793,1.8,0,0.508817472,3.851770082
454,1,1999,454,19267,-0.7,15,0.818,1.5,0,0.504517862,1.524792358
455,1,1999,455,20202,0.8,18.1,0.868,1.3,0,0.500338201,1.048524097
456,1,1999,456,20511,3.7,21,0.808,3.2,3,0.496275078,1.029879531
457,1,1999,457,10347,9.2,14.6,1.058,1.6,3,0.492325194,6.069481055
458,1,1999,458,7874,4.5,12.7,1.198,1.6,7,0.488485354,6.964808063
459,1,1999,459,12328,10.3,17.1,1.248,2.7,0,0.48475247,5.320985202
460,1,1999,460,12947,4.7,16.2,1.083,1.4,0,0.496223403,5.1518457
461,1,1999,461,18584,4.2,22.5,1.198,2.1,1.4,0.492368759,2.475586455
462,1,1999,462,9042,10.2,12.7,1.093,4.3,0.2,0.488624255,6.701816419
463,1,1999,463,11259,6.1,12.3,0.868,5.3,0.8,0.484986738,6.004197002
464,1,1999,464,19352,3.5,14.9,0.883,3.1,0.8,0.48145316,2.506205707
465,1,1999,465,16104,3.2,16.7,0.983,3.5,0.8,0.478020575,4.102697522
466,1,1999,466,9632,7.4,11.1,0.893,4.3,0.6,0.474686139,6.651037136
467,1,1999,467,8977,2.5,9.1,0.853,3.4,4,0.471447102,6.885656302
468,1,1999,468,12451,5.3,11.2,0.848,5.1,4.6,0.468300807,5.767251093
469,1,1999,469,11250,2.2,12.6,0.758,5.4,1,0.465244685,6.236877457
470,1,1999,470,10466,2.8,7.5,0.678,3.4,0.4,0.475908629,6.534147834
471,1,1999,471,17793,0.4,12.2,0.623,1.6,0,0.472760827,3.890978275
472,1,1999,472,22518,-0.8,13.3,0.623,2.3,4.2,0.4697056,1.784601527
473,1,1999,473,12723,3.1,10.9,0.758,3.9,2,0.466740365,5.873836544
474,1,1999,474,13731,4.6,12.2,0.783,1.6,0.2,0.463862624,5.554911929
475,1,1999,475,8510,6.6,14.8,1.108,3.6,5,0.461069968,7.149860735
476,1,1999,476,12572,10,17.4,1.128,3.8,1,0.458360066,5.940915572
477,1,1999,477,18228,5,17.5,0.968,2.4,0.2,0.455730671,3.908024552
478,1,1999,478,10324,4.3,13.4,0.978,2.6,2.4,0.453179608,6.715558437
479,1,1999,479,13858,6.5,13.6,0.848,2.6,0.8,0.463429149,5.665322352
480,1,1999,480,22730,0.6,17.3,0.913,1.4,0,0.460806845,2.139552727
481,1,1999,481,8798,10.3,11.5,1.153,1.4,4,0.458264942,7.165631616
482,1,1999,482,15981,7.8,18.4,1.238,1.8,3,0.455801274,4.929674005
483,1,1999,483,12356,7.2,18.7,1.248,2.9,0,0.453413747,6.18096463
484,1,1999,484,17985,9.5,22.7,1.213,2.5,0,0.45110034,4.264224538
485,1,1999,485,19021,11.2,19.5,1.248,1.8,0,0.4488591,3.890878966
486,1,1999,486,21672,6.2,23.6,1.163,1.5,0,0.446688144,2.873838237
487,1,1999,487,16983,8.1,22.5,1.253,1,0,0.444585649,4.745156276
488,1,1999,488,15569,9,22.6,1.403,1.8,4,0.442549859,5.240898397
489,1,1999,489,9225,13.4,18.1,1.518,2.9,0.6,0.440579076,7.133712701
490,1,1999,490,9275,12.5,18.3,1.583,1.2,0.6,0.450340943,7.128165088
491,1,1999,491,20828,9,22.4,1.318,1.4,0.4,0.448324705,3.412676712
492,1,1999,492,15821,9.4,22.7,1.408,3,28,0.446375327,5.268954522
493,1,1999,493,15616,11.7,18.1,1.268,1.9,0.8,0.444491132,5.392551349
494,1,1999,494,26590,4.6,21.8,1.158,2,0,0.442670499,1.142850544
495,1,1999,495,12327,11,21.8,1.418,2.1,4,0.440911866,6.405193308
496,1,1999,496,9950,13,20.8,1.683,1.1,0.9,0.439213724,7.022247413
497,1,1999,497,10520,15.1,21.6,1.713,1.8,7.8,0.437574618,6.886357345
498,1,1999,498,13064,12.3,21.6,1.608,1.6,8.2,0.435993145,6.219559544
499,1,1999,499,9949,12.1,16.7,1.463,2,2,0.434467955,7.075001895
500,1,1999,500,13355,10.7,18.3,1.173,2.6,0,0.432997745,6.232676895
501,1,1999,501,26416,6.6,18.9,1.038,2.5,3,0.442558373,1.649705859
502,1,1999,502,9806,8.8,13.5,1.263,2.1,33,0.441066499,7.156323457
503,1,1999,503,21368,9.8,22.7,1.318,3.2,0,0.439631499,3.64290985
504,1,1999,504,15981,9.8,18.4,1.273,2.3,0.2,0.438252101,5.510921892
505,1,1999,505,10648,8.9,14.7,1.273,2.4,11,0.436927082,6.981903151
506,1,1999,506,12480,10.5,16.1,1.353,4.9,1,0.435655264,6.521298506
507,1,1999,507,10187,11.6,16.5,1.408,2.8,0.2,0.434435517,7.094615875
508,1,1999,508,11220,10.6,16.8,1.228,1.7,0,0.433266755,6.874707337
509,1,1999,509,27114,7.2,22.8,1.298,1.4,0.2,0.432147936,1.538247826
510,1,1999,510,22022,11.1,23.2,1.443,1.8,0,0.431078065,3.545670405
511,1,1999,511,28270,10.1,24.6,1.468,1.6,0,0.430056185,1.022840064
512,1,1999,512,24907,10.6,27.9,1.313,3.6,0,0.429081385,2.533946708
513,1,1999,513,26483,14.1,27.7,1.523,1.6,0,0.428152795,1.831227504
514,1,1999,514,24782,14.8,29.3,1.383,3.6,0,0.427269586,2.604766417
515,1,1999,515,21938,15.8,29.9,1.453,1.8,0,0.426430969,3.676875085
516,1,1999,516,17682,14.4,26.2,1.778,1.6,0.2,0.425636195,5.061730188
517,1,1999,517,23873,13.7,30.3,1.913,1.4,10.6,0.424884555,2.844835186
518,1,1999,518,16195,16.2,24.2,1.663,2.4,6,0.434340454,5.560799153
519,1,1999,519,22659,9.7,25.2,1.428,2.8,1.6,0.433609877,3.488047231
520,1,1999,520,13288,11.9,19,1.223,2.6,3,0.432924714,6.447064881
521,1,1999,521,10355,11.4,13.2,1.278,2.8,16,0.432284312,7.147128762
522,1,1999,522,15879,9.7,18.5,1.243,2.9,0,0.43168806,5.75877272
523,1,1999,523,17511,10.2,20.3,1.288,1.6,1.4,0.431135388,5.280076374
524,1,1999,524,22099,10,17.5,1.063,3.2,0,0.430625765,3.868759902
525,1,1999,525,29308,5.7,19.8,1.018,2.1,0,0.430158703,1.144268967
526,1,1999,526,21525,8.3,20.7,1.248,2.2,0,0.429733751,4.021878161
527,1,1999,527,19725,9,20.6,1.303,2.2,0,0.4293505,4.611509296
528,1,1999,528,23975,10.4,22.7,1.213,1.8,0,0.42900858,3.180093554
529,1,1999,529,19614,10.5,22.6,1.308,3,0,0.428707659,4.655894872
530,1,1999,530,13030,10.4,17.6,1.378,3.3,8,0.428447449,6.528506516
531,1,1999,531,21382,12.6,23.9,1.413,3.6,0,0.428227696,4.048516472
532,1,1999,532,28185,10.6,24.8,1.293,2.4,0,0.428048187,1.528085596
533,1,1999,533,27259,11.4,25.3,1.408,2.9,0,0.427908749,1.858036094
534,1,1999,534,22609,13.3,22,1.298,3.3,0,0.427809248,3.663786522
535,1,1999,535,28801,8.8,22.3,1.078,3,0,0.427749585,1.389051982
536,1,1999,536,14605,9.2,21.7,1.268,2.7,0.4,0.427729704,6.142769774
537,1,1999,537,18238,12.1,18.4,1.068,4.6,0,0.427749585,5.154804362
538,1,1999,538,26847,5.1,18.6,0.863,2.7,0,0.427809248,2.278043787
539,1,1999,539,28658,5.4,22.5,0.928,2.1,0,0.427908749,1.520861257
540,1,1999,540,30199,8.5,25.4,1.063,2,0,0.428048187,0.792729055
541,1,1999,541,29048,9.8,29.5,1.288,2,0,0.428227696,1.151377049
542,1,1999,542,15927,15.8,23.5,1.558,1.7,22,0.428447449,5.719412395
543,1,1999,543,15248,14.3,22,1.598,2.4,14,0.428707659,5.901264293
544,1,1999,544,17725,10.5,20.8,1.223,2.3,0,0.42900858,5.248537939
545,1,1999,545,15295,10.4,23.7,1.548,1.9,0.2,0.4293505,5.887287825
546,1,1999,546,17029,14.9,23.3,1.543,2.9,0,0.429733751,5.379746263
547,1,1999,547,29703,11.4,26,1.448,1.4,0,0.430158703,0.711439189
548,1,1999,548,29414,12.5,30.4,1.738,1.2,0,0.430625765,0.683345986
549,1,1999,549,26307,17,29.8,1.893,1.6,0,0.431135388,1.940432244
550,1,1999,550,24877,17.2,32.9,1.633,2.5,4,0.43168806,2.593588025
551,1,1999,551,13662,16.9,22.6,1.798,2.4,14,0.432284312,6.266193867
552,1,1999,552,18599,13.6,21.3,1.603,2.3,2,0.432924714,4.825900362
553,1,1999,553,14560,14.3,22.4,1.688,3.1,0.8,0.433609877,6.019565287
554,1,1999,554,21632,13.2,24.2,1.603,4.3,0,0.434340454,3.760397852
555,1,1999,555,25816,13.8,24.2,1.473,5,0,0.424884555,2.177848416
556,1,1999,556,11883,14,22.2,1.763,2.7,8,0.425636195,6.699861687
557,1,1999,557,14129,17.6,25,2.068,1.3,1,0.426430969,6.0542896
558,1,1999,558,17839,15.2,27.6,2.023,1.4,0,0.427269586,4.909864541
559,1,1999,559,23678,17,27.7,1.998,2.2,5,0.428152795,2.761326015
560,1,1999,560,20442,16.9,23.6,1.643,3.5,0,0.429081385,4.064251808
561,1,1999,561,15812,15.2,22.3,1.468,2.7,0,0.430056185,5.604977414
562,1,1999,562,22365,12.8,24.9,1.578,2.1,0,0.431078065,3.325747206
563,1,1999,563,28573,11.8,28.3,1.718,1.3,0,0.432147936,0.616832814
564,1,1999,564,22096,15.6,30.8,1.858,1.3,4.2,0.433266755,3.290837966
565,1,1999,565,15008,16.3,26.1,1.968,1.6,0.4,0.434435517,5.706930023
566,1,1999,566,22655,17.4,28.4,1.858,1.9,0,0.435655264,3.009305505
567,1,1999,567,17908,18.3,25.8,1.678,2.2,0,0.436927082,4.786135589
568,1,1999,568,14824,14.3,20.4,1.248,3.8,0,0.438252101,5.831292642
569,1,1999,569,12205,9.2,19.1,1.133,3.2,0,0.439631499,6.566035558
570,1,1999,570,28461,6.6,23.8,1.143,2.8,0,0.441066499,0.63179383
571,1,1999,571,28729,10,26.6,1.393,1.8,0,0.442558373,0.309584954
572,1,1999,572,28467,11.2,28.2,1.533,1.8,0,0.432997745,0.304321059
573,1,1999,573,21503,14.2,29.7,1.823,1.8,0,0.434467955,3.238019891
574,1,1999,574,12129,17.3,25.4,1.953,1.9,1,0.435993145,6.414793559
575,1,1999,575,20797,17.9,28.3,1.808,2.5,3.2,0.437574618,3.448708045
576,1,1999,576,25250,14.3,28.4,1.488,2.1,0,0.439213724,1.609437227
577,1,1999,577,23027,13.3,28.4,1.498,1.4,1,0.440911866,2.536729589
578,1,1999,578,24980,14.4,28.8,1.548,1.5,0,0.442670499,1.593318673
579,1,1999,579,24389,12.6,30.3,1.643,1.6,10,0.444491132,1.767720383
580,1,1999,580,19833,16.7,26.4,1.853,1.6,0.2,0.446375327,3.620192703
581,1,1999,581,11532,17.1,28,1.903,2.6,3,0.448324705,6.472953907
582,1,1999,582,9992,19,25.1,2.163,1.3,0.2,0.450340943,6.866456218
583,1,1999,583,18498,16.2,30.8,1.968,2.6,20,0.440579076,4.001679428
584,1,1999,584,18915,15.7,25.8,1.898,1.8,1,0.442549859,3.807331249
585,1,1999,585,19745,16.6,27.4,1.823,2.1,0.6,0.444585649,3.435593488
586,1,1999,586,22814,15.7,28.7,1.793,2.4,0,0.446688144,2.013828989
587,1,1999,587,11848,16.9,25.1,1.573,2.8,3,0.4488591,6.297717607
588,1,1999,588,16452,15.4,22.1,1.483,2.9,0,0.45110034,4.709393302
589,1,1999,589,13004,13.2,21.4,1.468,2.9,8.2,0.453413747,5.896096201
590,1,1999,590,21648,10.3,22.8,1.293,2.1,0,0.455801274,2.488466844
591,1,1999,591,12242,10.6,25.8,1.483,3.3,0.2,0.458264942,6.087314553
592,1,1999,592,16098,14.8,22.7,1.398,3.2,0.4,0.460806845,4.699584604
593,1,1999,593,10157,11.1,20.3,1.588,1.6,0.4,0.463429149,6.674736558
594,1,1999,594,12550,13.9,22.4,1.518,1.7,0,0.453179608,5.893357982
595,1,1999,595,12671,14.6,23.9,1.523,3.5,4,0.455730671,5.819774013
596,1,1999,596,12536,13,21.7,1.368,1.8,0,0.458360066,5.861032844
597,1,1999,597,20629,11.2,23.3,1.328,1.6,0,0.461069968,2.459783469
598,1,1999,598,24012,9.8,23.8,1.158,2.5,0,0.463862624,0.714118323
599,1,1999,599,24150,9.7,25.2,1.303,1.5,0,0.466740365,0.450168851
600,1,1999,600,9042,12.5,23.4,1.663,1,0,0.4697056,6.850930294
601,1,1999,601,23001,13.4,31.4,1.863,1.6,0,0.472760827,0.603774624
602,1,1999,602,16576,15.9,34.4,1.878,2.7,2.6,0.475908629,3.848905181
603,1,1999,603,8301,18.5,25.9,1.988,1.8,0,0.465244685,6.98258813
604,1,1999,604,18157,15.3,28,1.933,1.5,0,0.468300807,2.924493195
605,1,1999,605,16203,16.5,24.6,1.637,2.6,0,0.471447102,3.891962611
606,1,1999,606,17545,13.1,24.4,1.449,2.9,0,0.474686139,3.232081125
607,1,1999,607,20196,12.5,25.2,1.373,2.3,0,0.478020575,1.781903356
608,1,1999,608,20142,11.5,26.1,1.328,2.5,0,0.48145316,1.730394587
609,1,1999,609,22114,11.9,26.8,1.368,2.7,0,0.484986738,0.43742222
610,1,1999,610,21157,11.3,27.2,1.258,2.9,0,0.488624255,0.952467394
611,1,1999,611,21625,7.9,25.1,1.168,2.1,0,0.492368759,0.595691648
612,1,1999,612,15408,9.3,22.5,1.273,1.7,2.2,0.496223403,3.888076894
613,1,1999,613,20314,11.2,27.9,1.463,2.7,12,0.48475247,0.988089895
614,1,1999,614,10270,15.4,24.3,1.738,2.7,19.4,0.488485354,5.975381796
615,1,1999,615,14777,14.2,24.6,1.678,2.3,0.2,0.492325194,3.856020621
616,1,1999,616,18953,12.2,25.9,1.538,1.3,0.2,0.496275078,1.42699337
617,1,1999,617,19229,11.3,27.3,1.553,1.5,0,0.500338201,1.118276812
618,1,1999,618,20589,12.9,28.4,1.558,1.2,0.2,0.504517862,0.067455027
619,1,1999,619,20055,11.6,30.4,1.493,1.5,0,0.508817472,0.317506965
620,1,1999,620,19070,13.2,29.4,1.558,1.1,0,0.513240555,0.807187412
621,1,1999,621,18263,12.5,29.3,1.393,1.6,0,0.517790752,1.288988715
622,1,1999,622,12702,12,25.8,1.508,2.1,1,0.505508909,4.439507075
623,1,1999,623,7028,14.7,17.2,1.558,3.2,0,0.509906477,6.934985869
624,1,1999,624,15656,10.8,21.8,1.338,1.5,0.2,0.514426832,2.616161278
625,1,1999,625,9753,8.9,18.7,1.333,1.6,1,0.51907347,5.74513026
626,1,1999,626,13444,8.2,21.8,1.253,1.3,0,0.523849989,3.773566015
627,1,1999,627,6584,11.9,20.4,1.453,4.3,35,0.528760099,6.992578611
628,1,1999,628,13279,11.5,21.3,1.293,2.8,0.6,0.533807621,3.664113555
629,1,1999,629,10372,12.4,22.6,1.303,3.5,3,0.538996489,5.207132179
630,1,1999,630,7393,14,24.2,1.563,4.5,2,0.544330752,6.538463692
631,1,1999,631,10821,17.1,25.1,1.773,3,1.8,0.531021683,4.708640217
632,1,1999,632,12095,13.2,25.9,1.858,1.7,29.2,0.536163816,3.829405809
633,1,1999,633,7164,15.6,20,1.778,2.2,0.8,0.541445145,6.490169212
634,1,1999,634,9953,13.6,19.5,1.468,2,0,0.546869425,5.045354973
635,1,1999,635,9806,9.9,21.4,1.433,2.6,6,0.5524405,5.062907121
636,1,1999,636,6475,12.9,18.1,1.563,3.2,5.8,0.558162305,6.709004793
637,1,1999,637,8086,13.8,23.6,1.523,3,3,0.564038867,5.864156541
638,1,1999,638,7343,14.5,17.6,1.438,3,12,0.570074303,6.211903434
639,1,1999,639,6308,11.9,16.7,1.378,3.2,0,0.576272815,6.686826593
640,1,1999,640,6086,10.2,17.2,1.403,2.8,8.2,0.561692025,6.748979509
641,1,1999,641,6212,10.2,14.4,1.203,2.7,4,0.567646628,6.672705173
642,1,1999,642,8700,6.5,14.5,1.008,2.4,7,0.573755117,5.295786849
643,1,1999,643,9881,3.7,11.8,0.863,1.7,0.4,0.580021147,4.511723526
644,1,1999,644,11621,2.2,14,0.838,2,0,0.586448418,3.180144139
645,1,1999,645,10975,1.1,13.4,0.858,0.8,0,0.593040663,3.533341115
646,1,1999,646,12442,0.3,15.5,0.923,1.3,0,0.599801648,2.198342599
647,1,1999,647,5449,8.9,15.4,1.213,1.8,0,0.606735159,6.801791302
648,1,1999,648,5850,10.7,15,1.143,1.2,0,0.613844997,6.551578228
649,1,1999,649,7644,5.7,15.9,1.118,0.8,0,0.59772557,5.406869567
650,1,1999,650,7093,5.3,14.6,1.153,0.9,0.2,0.604522961,5.687984427
651,1,1999,651,5178,8.8,13.9,1.353,1.1,3.8,0.611482882,6.758750582
652,1,1999,652,5339,11.1,16.4,1.433,1.1,0.2,0.618608203,6.610556712
653,1,1999,653,5316,9.3,14.5,1.263,1.4,0,0.62590173,6.599157625
654,1,1999,654,4756,8.8,10.8,1.148,1.3,0,0.633366193,6.894684397
655,1,1999,655,6023,8.9,15.5,1.193,1.8,0,0.641004231,6.054489899
656,1,1999,656,4630,6.7,8.6,0.978,1.9,4,0.648818374,6.906319339
657,1,1999,657,4567,6.1,12.9,1.183,1,6,0.656811025,6.87296184
658,1,1999,658,5674,9.3,15.8,1.263,2.1,13,0.638885506,6.092327364
659,1,1999,659,8730,10.4,18.2,1.293,1.4,0.2,0.646475927,3.481138802
660,1,1999,660,7286,6.9,19.1,1.273,4.2,23,0.654224435,4.68033725
661,1,1999,661,7164,9.7,18.1,1.283,3.2,0,0.66213199,4.685556732
662,1,1999,662,4556,9.5,17.9,1.248,3.4,9,0.670199317,6.643850835
663,1,1999,663,8133,9.3,18,1.238,1.4,0.4,0.678426888,3.565977338
